City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,Henties Bay,NA,2020-05-26 22:58:41,-22.12,14.28,54.0,84,0,1.01
303,Axim,GH,2020-05-26 22:58:41,4.87,-2.24,79.29,86,87,9.37
304,Grindavik,IS,2020-05-26 22:58:42,63.84,-22.43,42.8,93,75,17.22
305,Najran,SA,2020-05-26 22:56:39,17.49,44.13,80.6,22,0,4.7
306,Waingapu,ID,2020-05-26 22:58:42,-9.66,120.26,80.01,82,69,3.24
307,Rio Gallegos,AR,2020-05-26 22:56:49,-51.62,-69.22,44.6,75,81,9.17
308,Pisco,PE,2020-05-26 22:55:33,-13.7,-76.22,66.2,82,90,5.82
309,Nouadhibou,MR,2020-05-26 22:56:11,20.93,-17.03,64.4,93,75,17.22
310,Kaeo,NZ,2020-05-26 22:58:42,-35.1,173.78,60.01,3,100,3.0
311,Suhbaatar,MN,2020-05-26 22:58:43,50.23,106.21,57.88,68,90,10.18
312,Bathsheba,BB,2020-05-26 22:58:43,13.22,-59.52,82.4,74,40,16.11
313,Sidney,AU,2020-05-26 22:55:59,-33.87,151.21,57.99,82,40,8.05
314,Kodiak,US,2020-05-26 22:55:46,57.79,-152.41,51.8,71,75,14.99
315,Birjand,IR,2020-05-26 22:54:26,32.87,59.22,66.2,29,0,4.7
316,Umm Kaddadah,SD,2020-05-26 22:56:53,13.6,26.69,84.61,12,70,12.57
317,Padang,ID,2020-05-26 22:58:43,-0.95,100.35,80.62,66,100,3.49
318,Khani,GE,2020-05-26 22:58:44,41.96,42.96,59.0,82,25,3.36
319,Honiara,SB,2020-05-26 22:56:45,-9.43,159.95,82.4,83,40,5.82
320,San Patricio,MX,2020-05-26 22:55:59,19.22,-104.7,81.36,52,0,7.4
321,Zaozerne,UA,2020-05-26 22:58:44,45.16,33.28,55.15,81,91,4.25
322,Aripuana,BR,2020-05-26 22:56:09,-9.17,-60.63,73.85,79,0,2.17
323,Boende,CD,2020-05-26 22:56:14,-0.22,20.87,76.64,79,100,1.66
324,Kulachi,PK,2020-05-26 22:58:44,31.93,70.46,91.87,15,0,3.02
325,Puma,TZ,2020-05-26 22:58:44,-5.0,34.73,60.12,87,11,8.39
326,Mikuni,JP,2020-05-26 22:58:44,36.22,136.15,64.4,82,75,6.93
327,Veraval,IN,2020-05-26 22:58:45,20.9,70.37,82.98,83,5,15.05
328,Hobyo,SO,2020-05-26 22:56:46,5.35,48.53,82.36,78,1,21.85
329,Tocopilla,CL,2020-05-26 22:56:09,-22.09,-70.2,62.47,53,10,0.36
330,Fiche,ET,2020-05-26 22:58:45,9.8,38.73,55.78,47,23,2.89
331,Bengkulu,ID,2020-05-26 22:55:07,-3.8,102.27,76.64,86,100,3.53
332,Selikhino,RU,2020-05-26 22:58:45,50.37,137.5,59.0,64,46,7.52
333,Carutapera,BR,2020-05-26 22:56:18,-1.2,-46.02,77.0,92,83,4.56
334,Suntar,RU,2020-05-26 22:55:35,62.14,117.63,54.7,47,18,11.16
335,Berlevag,NO,2020-05-26 22:55:44,70.86,29.09,45.73,84,83,7.11
336,Tiksi,RU,2020-05-26 22:55:38,71.69,128.87,30.56,98,100,18.75
337,Port-Gentil,GA,2020-05-26 22:58:46,-0.72,8.78,80.6,88,90,4.7
338,Sheoganj,IN,2020-05-26 22:58:46,25.15,73.07,80.71,65,43,12.17
339,Bonthe,SL,2020-05-26 22:56:27,7.53,-12.51,79.84,86,93,4.85
340,Dordrecht,NL,2020-05-26 22:56:35,51.81,4.67,60.01,67,1,1.01
341,Kununurra,AU,2020-05-26 22:55:46,-15.77,128.73,69.8,83,90,2.24
342,Chifeng,CN,2020-05-26 22:58:47,42.27,118.96,59.61,50,93,9.06
343,Rincon,US,2020-05-26 22:58:47,32.3,-81.24,78.8,78,90,11.41
344,Leningradskiy,RU,2020-05-26 22:55:30,69.38,178.42,33.55,93,0,4.79
345,Mbanza-Ngungu,CD,2020-05-26 22:58:48,-5.25,14.87,70.57,96,96,3.36
346,Aksu,CN,2020-05-26 22:58:48,41.12,80.26,69.42,24,0,4.72
347,Longyearbyen,SJ,2020-05-26 22:55:49,78.22,15.64,44.6,65,75,14.99
348,Kutum,SD,2020-05-26 22:56:27,14.2,24.67,69.4,20,55,8.19
349,Karachi,PK,2020-05-26 22:54:44,24.91,67.08,86.0,66,1,9.17
350,Gainesville,US,2020-05-26 22:56:52,29.65,-82.32,78.8,83,90,10.29
351,Kalemie,CD,2020-05-26 22:58:49,-5.95,29.19,70.57,75,1,2.08
352,Yulara,AU,2020-05-26 22:55:48,-25.24,130.99,51.8,93,90,2.24
353,Hualmay,PE,2020-05-26 22:55:34,-11.1,-77.61,67.32,79,23,4.99
354,San Marcos De Colon,HN,2020-05-26 22:58:49,13.43,-86.8,77.5,85,99,3.53
355,Ormara,PK,2020-05-26 22:56:14,25.21,64.64,85.71,74,0,21.77
356,Galveston,US,2020-05-26 22:58:50,29.37,-94.97,88.0,62,75,8.05
357,Gimbi,ET,2020-05-26 22:58:50,9.17,35.83,57.6,100,65,3.04
358,Svetlogorsk,BY,2020-05-26 22:56:40,52.63,29.73,48.52,93,100,6.89
359,Atambua,ID,2020-05-26 22:58:51,-9.11,124.89,75.76,85,21,2.75
360,Aswan,EG,2020-05-26 22:54:04,24.09,32.91,78.53,20,0,9.69
361,Nelson Bay,AU,2020-05-26 22:55:04,-32.72,152.15,57.99,93,75,16.11
362,Gura Foii,RO,2020-05-26 22:58:51,44.75,25.28,50.0,100,79,3.36
363,Eenhana,NA,2020-05-26 22:58:51,-17.47,16.33,60.8,63,2,1.12
364,Lata,PT,2020-05-26 22:56:47,40.16,-8.33,72.0,78,55,3.42
365,Salalah,OM,2020-05-26 22:56:28,17.02,54.09,84.2,79,40,2.24
366,Juarez,MX,2020-05-26 22:56:52,31.73,-106.48,88.0,17,40,14.99
367,Talaya,RU,2020-05-26 22:58:52,61.38,152.75,39.7,67,18,6.38
368,Meulaboh,ID,2020-05-26 22:58:52,4.14,96.13,79.12,77,100,3.0
369,Santa Rita,BR,2020-05-26 22:58:52,-7.11,-34.98,78.8,94,43,2.24
370,Goundam,ML,2020-05-26 22:58:52,16.41,-3.67,91.94,18,7,12.17
371,Waddan,LY,2020-05-26 22:58:53,29.16,16.14,71.33,42,63,13.78
372,Gigmoto,PH,2020-05-26 22:56:41,13.78,124.39,83.59,78,53,6.93
373,Naliya,IN,2020-05-26 22:58:53,23.27,68.83,82.45,83,0,15.37
374,Am Timan,TD,2020-05-26 22:58:53,11.03,20.28,85.24,56,38,7.78
375,Yashalta,RU,2020-05-26 22:58:53,46.34,42.28,53.65,87,0,2.13
376,Yurga,RU,2020-05-26 22:58:53,55.72,84.89,42.57,76,85,8.28
377,Jumla,NP,2020-05-26 22:58:53,29.27,82.18,53.15,46,98,4.5
378,North Platte,US,2020-05-26 22:57:50,41.12,-100.77,77.0,33,1,8.05
379,Kristianstad,SE,2020-05-26 22:58:54,56.03,14.15,55.99,81,98,3.36
380,Marawi,PH,2020-05-26 22:58:54,8.0,124.29,77.0,83,71,8.01
381,Orangeville,CA,2020-05-26 22:58:54,43.92,-80.1,86.0,48,20,6.93
382,Omboue,GA,2020-05-26 22:56:34,-1.57,9.26,78.26,86,100,8.16
383,Butterworth,MY,2020-05-26 22:58:54,5.4,100.36,78.8,94,20,2.24
384,Tiznit,MA,2020-05-26 22:58:54,29.58,-9.5,80.82,32,0,2.24
385,Sao Filipe,CV,2020-05-26 22:56:27,14.9,-24.5,74.8,74,7,5.73
386,North Battleford,CA,2020-05-26 22:57:37,52.78,-108.28,59.0,77,75,13.87
387,Goderich,CA,2020-05-26 22:56:53,43.75,-81.72,81.0,67,2,1.01
388,Turayf,SA,2020-05-26 22:58:55,31.67,38.66,68.0,28,0,6.93
389,Kaniama,CD,2020-05-26 22:58:55,-7.57,24.18,69.4,60,0,3.38
390,Gorlice,PL,2020-05-26 22:58:55,49.66,21.16,50.0,89,76,6.55
391,Tabuk,PH,2020-05-26 22:56:22,17.42,121.44,78.64,79,86,2.82
392,Ewa Beach,US,2020-05-26 22:54:00,21.32,-158.01,84.2,58,90,8.05
393,Taicheng,CN,2020-05-26 22:58:55,38.73,113.23,56.53,47,0,4.79
394,Ahtopol,BG,2020-05-26 22:58:55,42.1,27.95,52.0,100,20,4.7
395,Pontianak,ID,2020-05-26 22:55:54,-0.03,109.33,75.2,100,75,2.15
396,Grand Gaube,MU,2020-05-26 22:55:37,-20.01,57.66,72.0,79,4,1.99
397,Sarai,RU,2020-05-26 22:58:56,53.75,41.02,50.22,95,100,10.18
398,Buin,CL,2020-05-26 22:58:56,-33.73,-70.75,64.4,55,0,3.02
399,Palana,RU,2020-05-26 22:58:56,59.12,159.97,42.1,65,99,9.86
400,Krasnyy Yar,RU,2020-05-26 22:58:56,46.53,48.35,60.8,72,0,8.95
401,Ayorou,NE,2020-05-26 22:58:56,14.73,0.92,97.27,26,84,9.89
402,Qaanaaq,GL,2020-05-26 22:55:34,77.48,-69.36,29.34,95,66,3.65
403,Touros,BR,2020-05-26 22:56:38,-5.2,-35.46,80.6,88,20,4.7
404,Travagliato,IT,2020-05-26 22:58:57,45.52,10.08,68.0,64,75,5.82
405,Tashla,RU,2020-05-26 22:58:57,51.77,52.74,69.76,65,25,18.59
406,Imbituba,BR,2020-05-26 22:55:09,-28.24,-48.67,57.2,71,0,2.24
407,Laramie,US,2020-05-26 22:58:57,41.31,-105.59,68.0,35,75,14.99
408,Sanchor,IN,2020-05-26 22:58:57,24.76,71.77,82.65,75,40,13.11
409,Tabory,RU,2020-05-26 22:58:57,58.52,64.55,44.29,81,51,1.39
410,Fougamou,GA,2020-05-26 22:58:58,-1.22,10.58,75.13,95,99,1.81
411,Vostochnyy,RU,2020-05-26 22:58:58,55.82,37.87,57.0,66,94,4.47
412,Kemin,KG,2020-05-26 22:58:58,42.78,75.69,64.65,48,0,5.01
413,Nosy Varika,MG,2020-05-26 22:58:58,-20.58,48.53,68.85,86,6,7.09
414,Ostuni,IT,2020-05-26 22:58:58,40.73,17.58,63.0,66,0,22.3
415,Sakakah,SA,2020-05-26 22:58:58,29.97,40.21,78.8,14,0,6.93
416,Guerrero Negro,MX,2020-05-26 22:55:33,27.98,-114.06,74.64,53,89,16.51
417,Chone,EC,2020-05-26 22:58:59,-0.68,-80.1,77.67,80,78,5.59
418,Erzin,TR,2020-05-26 22:58:59,36.96,36.2,72.0,55,34,5.03
419,Davila,PH,2020-05-26 22:58:59,18.47,120.58,80.6,83,20,8.1
420,Bilibino,RU,2020-05-26 22:58:59,68.05,166.44,42.48,63,0,3.4
421,Lingao,CN,2020-05-26 22:58:59,19.91,109.69,80.74,82,71,5.99
422,Soure,BR,2020-05-26 22:58:24,-0.72,-48.52,80.89,81,23,11.07
423,Tual,ID,2020-05-26 22:55:43,-5.67,132.75,81.52,82,93,18.97
424,Campeche,MX,2020-05-26 22:59:00,19.0,-90.5,96.84,39,75,5.66
425,Nome,US,2020-05-26 22:56:00,64.5,-165.41,54.0,66,75,16.11
426,Tezu,IN,2020-05-26 22:59:00,27.92,96.17,66.0,86,100,3.51
427,Te Anau,NZ,2020-05-26 22:55:41,-45.42,167.72,45.82,75,60,0.81
428,Begunitsy,RU,2020-05-26 22:59:00,59.59,29.32,46.4,70,0,1.86
429,Mongo,TD,2020-05-26 22:59:00,12.18,18.69,87.96,51,100,4.63
430,Babati,TZ,2020-05-26 22:59:00,-4.22,35.75,59.61,93,61,2.08
431,Stornoway,GB,2020-05-26 22:59:01,58.21,-6.39,50.0,81,94,8.05
432,Norman Wells,CA,2020-05-26 22:59:01,65.28,-126.83,60.8,48,75,5.82
433,Cheremisinovo,RU,2020-05-26 22:59:01,51.89,37.26,48.72,96,99,4.38
434,Xalpatlahuac,MX,2020-05-26 22:59:01,17.47,-98.62,85.41,16,92,4.83
435,Markova,UA,2020-05-26 22:59:01,48.68,24.41,46.94,95,100,3.27
436,Lamar,US,2020-05-26 22:59:01,33.67,-95.58,72.0,73,90,8.05
437,Makurdi,NG,2020-05-26 22:59:01,7.74,8.51,81.01,76,90,2.48
438,Alzamay,RU,2020-05-26 22:59:02,55.56,98.66,46.58,85,97,13.98
439,Clyde River,CA,2020-05-26 22:56:22,70.47,-68.59,26.6,79,75,3.36
440,Eureka,US,2020-05-26 22:54:54,40.8,-124.16,69.01,69,86,5.01
441,Praya,CV,2020-05-26 22:54:37,14.92,-23.51,75.2,83,20,2.24
442,Mocuba,MZ,2020-05-26 22:59:02,-16.84,36.99,69.8,75,14,4.59
443,Luderitz,NA,2020-05-26 22:56:17,-26.65,15.16,53.6,58,0,10.29
444,Nautla,MX,2020-05-26 22:59:02,20.22,-96.78,87.44,63,62,9.04
445,Victor Harbor,AU,2020-05-26 22:58:56,-35.57,138.62,55.0,88,30,13.42
446,Tautira,PF,2020-05-26 22:59:02,-17.73,-149.15,82.4,78,75,5.82
447,Saint-Joseph,RE,2020-05-26 22:59:03,-21.37,55.62,71.6,68,20,9.17
448,Vila Velha,BR,2020-05-26 22:54:52,-20.33,-40.29,71.6,78,1,4.7
449,Tchaourou,BJ,2020-05-26 22:59:03,8.89,2.6,75.79,88,100,3.0
450,Cao Bang,VN,2020-05-26 22:59:03,22.67,106.25,70.61,78,98,2.46
451,Sire,NG,2020-05-26 22:59:03,12.93,5.2,91.22,39,31,3.13
452,Tura,IN,2020-05-26 22:56:08,25.52,90.22,74.5,95,99,7.45
453,Monte Alegre,BR,2020-05-26 22:59:04,-2.01,-54.07,78.04,79,2,2.06
454,Kuryk,KZ,2020-05-26 22:59:04,43.2,51.65,65.79,67,0,11.54
455,Alofi,NU,2020-05-26 22:55:48,-19.06,-169.92,80.6,69,40,10.29
456,Belmonte,BR,2020-05-26 22:56:07,-15.86,-38.88,78.8,83,40,8.05
457,Gamboma,CG,2020-05-26 22:59:04,-1.88,15.86,76.35,84,76,1.95
458,Poum,NC,2020-05-26 22:59:05,-20.23,164.02,76.17,71,1,14.5
459,Marovoay,MG,2020-05-26 22:59:05,-16.1,46.63,68.0,94,0,4.7
460,Jinchang,CN,2020-05-26 22:59:05,38.5,102.17,57.31,36,22,6.85
461,Petropavlovsk-Kamchatskiy,RU,2020-05-26 22:59:05,53.05,158.65,46.4,65,75,4.47
462,Padilla,CO,2020-05-26 22:59:05,3.22,-76.31,75.2,78,75,5.82
463,Natal,BR,2020-05-26 22:59:06,-5.79,-35.21,80.6,88,20,3.36
464,Charters Towers,AU,2020-05-26 22:59:06,-20.1,146.27,61.12,59,19,3.76
465,Fukue,JP,2020-05-26 22:59:06,32.69,128.84,67.12,76,88,12.77
466,Uhlove,UA,2020-05-26 22:59:07,44.82,33.6,54.59,79,91,3.94
467,Krasnoshchekovo,RU,2020-05-26 22:59:07,51.67,82.73,57.2,69,81,9.93
468,Kieta,PG,2020-05-26 22:59:07,-6.22,155.63,85.51,68,57,6.62
469,Batemans Bay,AU,2020-05-26 22:59:07,-35.72,150.18,44.01,97,67,3.94
470,Kuching,MY,2020-05-26 22:59:07,1.55,110.33,77.0,100,40,3.36
471,Lasa,IT,2020-05-26 22:56:11,46.62,10.7,48.2,57,5,5.82
472,Cerro Azul,MX,2020-05-26 22:59:08,21.2,-97.73,87.06,68,67,11.23
473,Champerico,GT,2020-05-26 22:59:08,14.3,-91.92,91.4,63,75,9.17
474,Outjo,NA,2020-05-26 22:59:08,-20.12,16.15,46.45,45,0,4.79
475,Egvekinot,RU,2020-05-26 22:56:37,66.32,-179.17,33.66,96,98,1.05
476,Praia,CV,2020-05-26 22:59:08,14.92,-23.51,75.2,83,20,2.24
477,Alice Springs,AU,2020-05-26 22:56:34,-23.7,133.88,59.0,58,90,4.7
478,Ust-Tsilma,RU,2020-05-26 22:56:07,65.44,52.15,44.8,67,12,3.09
479,Iquique,CL,2020-05-26 22:59:09,-20.22,-70.14,64.4,72,20,5.82
480,Nangavalli,IN,2020-05-26 22:59:09,11.75,77.88,81.95,70,37,1.88
481,Grand-Santi,GF,2020-05-26 22:56:49,4.25,-54.38,75.38,96,100,3.6
482,Samarai,PG,2020-05-26 22:55:40,-10.62,150.67,80.83,86,12,8.28
483,Sabrum,IN,2020-05-26 22:59:09,23.0,91.73,78.75,87,90,6.78
484,Anadyr,RU,2020-05-26 22:55:35,64.75,177.48,39.2,86,75,15.66
485,Bilma,NE,2020-05-26 22:56:34,18.69,12.92,90.12,15,43,8.16
486,Talca,CL,2020-05-26 22:59:10,-35.43,-71.67,68.0,49,0,1.12
487,Ha Giang,VN,2020-05-26 22:59:10,22.83,104.98,72.28,82,84,2.42
488,Brigantine,US,2020-05-26 22:59:10,39.41,-74.36,69.8,73,1,6.93
489,Sal Rei,CV,2020-05-26 22:59:10,16.18,-22.92,73.4,83,20,16.11
490,Pangnirtung,CA,2020-05-26 22:55:50,66.15,-65.71,30.2,80,20,13.87
491,Tharad,IN,2020-05-26 22:59:10,24.4,71.63,83.26,75,24,13.51
492,Yaan,NG,2020-05-26 22:59:10,7.38,8.57,80.87,80,100,1.68
493,Isangel,VU,2020-05-26 22:55:51,-19.55,169.27,80.6,69,75,14.85
494,Katobu,ID,2020-05-26 22:59:11,-4.94,122.53,78.22,92,66,2.3
495,Abaete,BR,2020-05-26 22:59:11,-19.16,-45.45,58.71,71,0,1.92
496,Praia Da Vitoria,PT,2020-05-26 22:59:11,38.73,-27.07,66.2,88,20,5.01
497,Abengourou,CI,2020-05-26 22:59:11,6.73,-3.5,72.97,97,57,4.16
498,Sioux Lookout,CA,2020-05-26 22:59:11,50.1,-91.92,64.4,100,90,5.82
499,Iberia,US,2020-05-26 22:55:25,29.95,-91.75,82.4,58,40,6.93
500,Hameln,DE,2020-05-26 22:59:11,52.1,9.36,53.6,76,75,4.7
501,Nidzica,PL,2020-05-26 22:59:11,53.36,20.43,44.87,90,1,7.9
502,Krasnoarmeysk,RU,2020-05-26 22:59:12,51.02,45.7,57.0,71,73,3.0
503,Pasighat,IN,2020-05-26 22:59:12,28.07,95.33,67.19,85,100,1.61
504,Paamiut,GL,2020-05-26 22:55:26,61.99,-49.67,37.98,91,99,9.37
505,Santo Antonio Do Ica,BR,2020-05-26 22:59:12,-3.1,-67.94,75.61,95,2,1.12
506,Ahipara,NZ,2020-05-26 22:56:11,-35.17,173.17,62.89,90,76,6.44
507,Boditi,ET,2020-05-26 22:59:12,6.97,37.87,58.91,93,76,1.23
508,Nyagan,RU,2020-05-26 22:59:12,62.14,65.39,45.82,59,82,2.1
509,Kulhudhuffushi,MV,2020-05-26 22:59:12,6.62,73.07,84.25,77,85,14.63
510,Khatanga,RU,2020-05-26 22:56:06,71.97,102.5,31.19,92,57,14.32
511,Jalapa,MX,2020-05-26 22:55:08,19.53,-96.92,76.06,76,56,3.2
512,Santiago,CL,2020-05-26 22:55:01,-33.46,-70.65,64.4,55,0,3.47
513,Dukat,RU,2020-05-26 22:56:01,62.55,155.55,35.24,80,69,9.19
514,Fredericksburg,US,2020-05-26 22:57:35,38.3,-77.46,77.0,69,40,3.36
515,Urumqi,CN,2020-05-26 22:55:40,43.8,87.6,75.2,17,12,11.18
516,Novonukutskiy,RU,2020-05-26 22:59:13,53.7,102.71,64.36,56,100,2.8
517,Matara,LK,2020-05-26 22:56:47,5.95,80.54,80.19,87,100,9.22
518,Sangin,AF,2020-05-26 22:59:13,32.07,64.84,80.44,17,0,15.28
519,Arawa,PG,2020-05-26 22:59:13,-6.21,155.54,86.59,64,50,5.14
520,Karaton,ID,2020-05-26 22:59:14,-6.34,106.1,78.8,83,20,8.05
521,Ranong,TH,2020-05-26 22:59:14,9.97,98.63,80.96,83,100,6.17
522,Talara,PE,2020-05-26 22:59:14,-4.58,-81.27,68.9,87,78,12.53
523,Crawfordsville,US,2020-05-26 22:59:14,40.04,-86.87,81.0,73,40,4.7
524,Yar-Sale,RU,2020-05-26 22:55:49,66.83,70.83,34.34,86,0,6.49
525,Bulgan,MN,2020-05-26 22:59:14,48.81,103.53,55.24,56,98,4.74
526,Bailieborough,IE,2020-05-26 22:59:14,53.92,-6.97,53.01,73,95,4.0
527,Lazaro Cardenas,MX,2020-05-26 22:59:14,17.96,-102.2,80.83,62,71,10.54
528,Carnot,CF,2020-05-26 22:59:15,4.94,15.87,70.5,94,100,2.73
529,Southbridge,US,2020-05-26 22:59:02,42.08,-72.03,81.0,58,77,3.0
530,Marzuq,YE,2020-05-26 22:59:15,14.4,46.47,79.39,55,0,2.44
531,Tupik,RU,2020-05-26 22:59:15,54.43,119.93,59.45,45,0,4.7
532,Bolivar,US,2020-05-26 22:59:15,37.61,-93.41,75.0,68,65,1.01
533,Betong,TH,2020-05-26 22:59:15,5.77,101.07,72.32,94,87,1.48
534,Termiz,UZ,2020-05-26 22:59:15,37.22,67.28,69.8,56,2,2.24
535,Vozrozhdeniye,RU,2020-05-26 22:59:16,44.55,38.21,53.01,84,1,6.62
536,Arlit,NE,2020-05-26 22:59:16,18.74,7.39,90.37,29,100,4.09
537,La Maddalena,IT,2020-05-26 22:59:16,41.21,9.41,64.4,77,76,9.17
538,Kumphawapi,TH,2020-05-26 22:59:16,17.11,103.01,81.03,80,100,0.72
539,Fernley,US,2020-05-26 22:59:16,39.61,-119.25,90.0,13,80,4.0
540,Mindelo,CV,2020-05-26 22:59:16,16.89,-24.98,73.4,78,20,16.11
541,Emerald,AU,2020-05-26 22:56:28,-23.53,148.17,57.99,71,69,4.7
542,Muroto,JP,2020-05-26 22:59:16,33.28,134.15,68.0,88,75,4.7
543,Flinders,AU,2020-05-26 22:56:37,-34.58,150.86,57.0,92,70,5.01
544,Walvis Bay,NA,2020-05-26 22:59:17,-22.96,14.51,54.0,76,0,5.82
545,Kamenka,RU,2020-05-26 22:59:17,51.32,42.77,50.0,94,88,3.0
546,Rawson,AR,2020-05-26 22:53:23,-43.3,-65.1,59.79,50,100,6.93
547,Sorland,NO,2020-05-26 22:55:47,67.67,12.69,45.39,92,90,26.96
548,Xiaoshi,CN,2020-05-26 22:59:17,41.3,124.12,62.6,67,39,6.71
549,Ginir,ET,2020-05-26 22:59:17,7.13,40.7,58.84,93,69,3.24
550,Changji,CN,2020-05-26 22:59:18,44.02,87.32,75.2,17,1,11.18
551,Atyashevo,RU,2020-05-26 22:59:18,54.56,46.07,51.26,98,99,8.79
552,Mugan,CN,2020-05-26 22:59:18,35.94,101.38,42.76,62,100,2.3
553,Chuarrancho,GT,2020-05-26 22:59:18,14.82,-90.51,80.6,61,40,9.17
554,Dondo,MZ,2020-05-26 22:59:18,-19.61,34.74,76.06,63,64,5.39
555,Sari,IR,2020-05-26 22:59:18,36.56,53.06,60.8,93,46,2.24
556,Samfya,ZM,2020-05-26 22:59:18,-11.36,29.56,64.04,65,0,1.79
557,Medina,SA,2020-05-26 22:59:04,24.47,39.61,91.4,15,0,6.93
558,Ambilobe,MG,2020-05-26 22:59:19,-13.2,49.05,66.47,84,0,3.4
559,Vikarabad,IN,2020-05-26 22:59:19,17.33,77.9,88.0,58,40,3.36
560,Leh,IN,2020-05-26 22:59:19,34.17,77.58,44.26,46,83,9.82
561,Sistranda,NO,2020-05-26 22:56:46,63.73,8.83,48.2,87,40,16.11
562,Sijunjung,ID,2020-05-26 22:59:19,-0.69,100.95,72.75,88,100,1.48
